[2022-05-11 14:48:37,018]:[INFO]:query_search: restaurant near Phuong Yen So
[2022-05-11 14:48:37,021]:[INFO]:query_search: restaurant near Phuong Nhan Chinh
[2022-05-11 14:48:37,025]:[INFO]:query_search: restaurant near Phuong Thuong Dinh
[2022-05-11 14:48:37,029]:[INFO]:query_search: restaurant near Phuong Khuong Trung
[2022-05-11 14:48:37,033]:[INFO]:query_search: restaurant near Phuong Khuong Mai
[2022-05-11 14:48:37,036]:[INFO]:query_search: restaurant near Phuong Thanh Xuan Trung
[2022-05-11 14:48:37,040]:[INFO]:query_search: restaurant near Phuong Phuong Liet
[2022-05-11 14:48:37,043]:[INFO]:query_search: restaurant near Phuong Ha Dinh
[2022-05-11 14:48:37,047]:[INFO]:query_search: restaurant near Phuong Khuong Dinh
[2022-05-11 14:48:37,050]:[INFO]:query_search: restaurant near Phuong Thanh Xuan Bac
